"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"22934","2014-05-10T12:01:00","-2.03","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"307",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T13:01:00","-2.03","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"306",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZDKV8","2014-05-10T14:00:00","-4.90","111.60",,,"1","6","0","0","7","3",,"1",,"0","90","3","51",,"98",,"2","10100","1","10","0","300",,,,,,,"5","2","1",,"A","3","0","99","1",,,,"333","41","992","114","5","1","2","1","F1111F","111A111AAA13A1",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T14:01:00","-2.04","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"306",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T15:01:00","-2.04","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T16:01:00","-2.04","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T17:01:00","-2.05","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9HIY9","2014-05-10T18:00:00","-0.20","117.60",,,"1","6","0","0","0","0",,"1",,"0","362","4","0",,,,"2","10090","4","10","0","310","0","290",,"284","1","310","5","5","3",,"9","7","3","9","1",,"5","1","333","7","992","114","5","1","2","1","111111","12AA1111111177",,,,,"1","1",,,"3","0",,,,,,,,"4",,,,,,,,,,
"9V9129","2014-05-10T18:00:00","-2.70","118.50",,,"1","6","0","0","8","2",,"1",,"0","360","4","15",,"97","3","2","10120","4","0","0","280","0","240",,"224","1","300","7","7","4",,"6","3","A",,,,,,"333","28","992","114","5","1","2","1","111111","11111111111AA1",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-10T18:00:00","-6.40","114.50",,,"1","6","0","0","3","3","1","1",,"0","170","4","87",,"98","3","1","10098","4","0","0","280","0","260",,"252",,,"5","5","4",,"5","4","0","5","2","18","5","2","333","64","992","114","5","1","2","1","F11311","111111111A1111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VQNW6","2014-05-10T18:00:00","-5.70","114.00",,,"1","6","0","0","2","3","1","1","GB","0","110","4","72","0","98","2","0","10099","4","0","0","290","0","260","1","248","1","307","2","2","2","0","4","0","0",,,,,,"333","54","926","112","5","1","0","1","111111","11111111111AA1",,"4","1","8","1","0",,,,,,,,,,,,"4","9","11111111119999111111","5",,,,,,,
"ZDKV8","2014-05-10T18:00:00","-4.40","110.60",,,"1","6","0","0","7","3",,"1",,"0","80","4","51",,"98","2","0","10090","3","10","0","295","0","270",,"262",,,"1","1","4",,"4","A","A","1","2",,,,"333","40","992","114","5","1","2","1","F11111","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T18:01:00","-2.05","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T19:01:00","-2.05","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T20:01:00","-2.05","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"303",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T21:01:00","-2.06","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"303",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T22:01:00","-2.06","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T23:01:00","-2.07","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"SHIP","2014-05-11T00:00:00","-9.90","115.90",,,"1","5","0","0","4","3",,"2",,"0","140","4","77",,"98","2","1","10132","7","7","0","270","0","250",,"243","1","300","4","4","2",,"3","4","2","4","5","14","4","5","333","95","992","114","5","1","2","2","111111","11111111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VQNW6","2014-05-11T00:00:00","-5.90","115.10",,,"1","6","0","0","2","3","1","1","GB","0","130","4","67","0","98","1","0","10108","2","10","0","295","0","260","1","245","1","305","3","2","1","0","5","7","6","5","1","0","0","0","333","55","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","0","0","0",,,,,,,,,,"4","9","11111111111119111111","5",,,,,,,
"22934","2014-05-11T00:01:00","-2.07","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T01:01:00","-2.07","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9vjr8","2014-05-11T02:00:00","-4.70","111.20",,,"1","5","0","0","3","3",,"0",,"0","100","3","57",,"98","3","1","10158","4","0","0","305","0",,,,"1","299","6","6","1",,"7","6","4","3","1","10","4","1","333","41","992","114","5","1","2","2","111156","11111111611111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-11T02:01:00","-2.08","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T03:01:00","-2.08","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T04:01:00","-2.08","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T05:01:00","-2.08","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9HIY9","2014-05-11T06:00:00","-0.20","117.60",,,"1","6","0","0","0","0",,"1",,"0","362","4","0",,"99",,"1","10110","4","0","0","310","0","300",,"297","1","320","3","3","2",,"9","8","3","9","1","36","5","0","333","7","992","114","5","1","2","2","311111","121A1111111111",,,,,"1","1",,"26","3","0",,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-11T06:00:00","-8.70","115.70",,,"1","6","0","0","4","3","1","1",,"0","190","4","51",,"98","2","0","10099","4","0","0","290","0","260",,"248",,,"0","0","0",,"9","0","0","2","6","18","2","6","333","85","992","114","5","1","2","2","F11111","111111111A1111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VQNW6","2014-05-11T06:00:00","-6.10","116.50",,,"1","6","0","0","2","3","1","1","GB","0","130","4","93","0","98","59","2","10094","8","20","0","285","0","265","1","257","1","302","7","6","7","0","3","6",,"3","3",,,,"333","66","926","112","5","1","0","2","111111","111311111111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","12111111211199111111","5",,,,,,,
"22934","2014-05-11T06:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T07:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T08:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-11T09:00:00","-1.40","118.70",,,"1","6","0","0","1","2",,"1",,"0","330","4","46",,"96","1","5","10100","4","0","0","300","0","260",,"246","0","300","3","3","1",,"5","3","1","3","2","35","4","2","333","18","992","114","5","1","2","2","111111","11141111111111",,,,,"1","5",,"35",,"2",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-11T09:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T10:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T11:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T12:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"312",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T13:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"311",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T14:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"310",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VQNW6","2014-05-11T15:00:00","-4.60","117.60",,,"1","6","0","0","1","3","1","1","GB","0","130","4","77","0","97","13","2","10117","0","3","0","301","0","274","1","264","1","309","8","8","2","0","4",,,,,"38",,,"333","47","926","112","5","0",,"1","111111","11111111111A71",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111119999111111","5",,,,,,,
"22934","2014-05-11T15:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"309",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T16:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"309",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T17:01:00","-2.09","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"308",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"MASKSTID","2014-05-11T18:00:00","-0.20","117.60",,,"1","5",,"0","0","0",,"2",,"0","270","4","67",,"96","81","6","10110","3","0",,"310","0","310",,"310","1","310","8","8","7",,"8","3","0","9","1","22","5","2","333","7","792","103","5","1","2","1","115115","11111116611117",,,,,"1","6",,,"3","1",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-11T18:01:00","-2.09","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"308",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T19:01:00","-2.08","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"307",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T20:01:00","-2.08","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T21:01:00","-2.08","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"305",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T22:01:00","-2.09","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-11T23:01:00","-2.09","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VREU4","2014-05-12T00:00:00","-8.00","115.60",,,"1","6","0","0","1","3",,"1",,"0","150","3","98",,"98","3","0","10130","4","0","0","270","0","250",,"243",,,"4","3","1",,"5","3","5","6","3",,,,"333","85","992","114","5","1","2","2","F11311","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-12T00:01:00","-2.09","116.66",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T01:01:00","-2.10","116.67",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T02:01:00","-2.10","116.68",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"303",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T03:01:00","-2.10","116.68",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"303",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T04:01:00","-2.10","116.68",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3FBJ6","2014-05-12T05:00:00","-6.30","118.70",,,"1","6","0","0","2","3",,"1",,"0","90","4","113",,,"58","5","10120","4",,"0","280","0","250",,"239","1","320","8","8","6",,"5","7","7","5","4","8","5","4","333","68","992","114","5","1","2","2","514111","11A11111111117",,,,,"1","5",,"8","4","4",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-12T05:01:00","-2.10","116.68",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T06:01:00","-2.10","116.68",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9vjr8","2014-05-12T07:00:00","-9.20","115.60",,,"1","5","0","0","4","3",,"0",,"0","140","3","82",,"97","2","2","10102","8","12","0","296","0","254",,"236","1","294","7","2","3",,"4","1","A","3","2","22","12","5","333","95","992","114","5","1","2","2","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-12T07:01:00","-2.10","116.69",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T08:01:00","-2.10","116.69",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T09:01:00","-2.10","116.69",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T10:01:00","-2.10","116.70",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T11:01:00","-2.10","116.70",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VREU4","2014-05-12T12:00:00","-5.70","113.50",,,"1","6","0","0","5","3",,"1",,"0","150","3","67",,"97","3","2","10130","4","0","0","280",,,,"253",,,"4","3","2",,"5","3","A","6","2",,,,"333","53","992","114","5","1","2","1","F11111","1111111A1A11A1",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-12T12:01:00","-2.10","116.71",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T13:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9VBB3","2014-05-12T14:00:00","-4.40","110.80",,,"1","6","0","0","7","4","1","1","GB","0","80","3","62","0","98","2","2","10108","1","9","0","280","0","250","1","237","3","304","8","4","0","0","8","7","7","8","2","0","0","0","333","40","926","112","5","0",,"1","111111","11111111111111",,"4","1","8","1","2","0","0",,,,,,,,,,"4","9","11111111111119111111","5","303","301","16","25","1","45","57"
"22934","2014-05-12T14:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T15:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T16:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T17:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VQOG5","2014-05-12T18:00:00","-10.00","115.50",,,"1","6","0","0","8","3","1","1","GB","0","100","4","51","0","98","1","2","10106","7","5","0","285","0","280","1","278","1","286","6","6",,,,"4",,,,,,,"369","5","926","112","5","1","0","1","111113","11111111111AA1",,"4","1","8","1","2",,,,,,,,,,,,"4","9","91111111119999111111","5",,,,,,,
"22934","2014-05-12T18:01:00","-2.11","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T19:01:00","-2.12","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T20:01:00","-2.12","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"298",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T21:01:00","-2.12","116.72",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"298",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T22:01:00","-2.12","116.73",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"297",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-12T23:01:00","-2.13","116.73",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VRDJ3","2014-05-13T00:00:00","-9.60","115.80",,,"1","6","0","0","8","4","1","1",,"0","110","3","93",,"98","2","0","10126","3","10","0","289",,,,,"1","300","3","2","2",,"A","6","2","3","2","38","5","2","333","95","992","114","5","1","2","2","11111F","1111111AA11111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VREU4","2014-05-13T00:00:00","-4.60","110.60",,,"1","6","0","0","7","3",,"1",,"0","90","3","26",,"98","3","0","10110","6","10","0","290","0","260",,"249",,,"4","2","4",,"5","6","5","2","1",,,,"333","40","992","114","5","1","2","2","F11111","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRMU3","2014-05-13T00:00:00","-4.90","111.60",,,"1","6","0","0","2","3",,"1",,"0","80","4","26",,"98","3","5","10092","0",,"0","275","0","260",,"254","1","295","7","5","4",,"6","4","A",,,,,,"333","41","992","114","5","1","2","2","111111","11111111111AA7",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-13T00:01:00","-2.13","116.74",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
