"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2200617","2015-04-02T09:01:00","-7.07","116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T09:01:00","-5.46","112.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T10:01:00","-7.09","116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T10:01:00","-5.47","112.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T11:01:00","-7.11","116.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T11:01:00","-5.48","112.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"A8UT6","2015-04-02T12:00:00","-4.50","110.70",,,"1","4","0","0","7","2",,"1","0","240","3","41",,"2",,"10080","0",,"0","270","0","260",,"256","1","260",,,"4","A","4","2",,,,,,"333","40","992","114","5","1","2","1","411111","11A1A111118AA7",,,"1",,,,,,,,,,,,,"4"
"ONGI","2015-04-02T12:00:00","-7.20","116.20",,,"1","4","0","0","4","3",,"1","0","180","4","26",,,,"10090","3","10","0","300","0","270",,"260","1","300","2","2","1","3","A","A","5","1","11","5","1","333","76","992","114","5","1","2","1","111111","11AAA111111111",,,"1",,"11","5","1",,,,,,,,,"4"
"VRIA3","2015-04-02T12:00:00","-8.20","116.00",,,"1","4","0","0","8","3",,"1","0","20","3","67","97",,"0","10110","4","0","3","290","0","260",,"250","1","280","6","6","3","3","A","2","5","2","2","8","1","333","86","992","114","5","1","2","1","111411","111A1111111111",,,"1","0",,,,,,,,,,,,"4"
"2200620","2015-04-02T12:01:00","-5.49","112.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"TBWUK64","2015-04-02T13:00:00","-8.40","115.80",,,"1","4","0","0","8","2",,"1","0","110","4","15","98","3","1","10091",,,"0","285","0","255",,"242",,,"4","3","4","6","6","6","0","0","0",,,"333","85","992","114","5","1","2","1","F11111","111111111A113A",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-02T13:01:00","-7.14","116.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T13:01:00","-5.50","112.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T14:01:00","-7.16","116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T14:01:00","-5.51","112.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T15:01:00","-7.17","116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T15:01:00","-5.52","112.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T16:01:00","-7.18","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T16:01:00","-5.52","112.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T17:01:00","-7.19","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T17:01:00","-5.53","112.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRIA3","2015-04-02T18:00:00","-7.00","116.50",,,"1","4","0","0","1","3",,"1","0","50","3","98","98",,,"10120","4","0","3","280","0","250",,"240",,,"7",,"7","2","A","A","12","4",,,,"333","76","992","114","5","1","2","1","F11411","111AA1111A11A1",,,"1",,,,,,,,"0","A","0","A","A","4"
"2200617","2015-04-02T18:01:00","-7.19","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T18:01:00","-5.54","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T19:01:00","-7.20","116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T19:01:00","-5.54","112.97",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T20:01:00","-7.21","116.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T20:01:00","-5.55","112.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T21:01:00","-7.23","116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T21:01:00","-5.56","112.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T22:01:00","-7.24","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T22:01:00","-5.56","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-02T23:01:00","-7.25","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-02T23:01:00","-5.57","113.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"TBWUK64","2015-04-03T00:00:00","-6.80","116.40",,,"1","4","0","0","1","2",,"1","0","120","4","26","98","3","1","10086",,,"0","287","0","261",,"250",,,"6",,"3","6","0","9","5","1",,,,"333","66","992","114","5","1","2","2","F11111","111111111A11AA",,,"1","1",,,,,,,,,,,,"4"
"VRIA3","2015-04-03T00:00:00","-5.80","116.90",,,"1","4","0","0","1","3",,"1","0","140","3","67","97",,"0","10130","1","10","3","280","0","250",,"240",,,"3","3","A","4","1","A","6","4","14",,,"333","56","992","114","5","1","2","2","F11111","111A11111A1171",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-03T00:01:00","-7.26","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T00:01:00","-5.58","113.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T01:01:00","-7.28","116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T01:01:00","-5.59","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"TBWUK64","2015-04-03T02:00:00","-6.40","116.60",,,"1","4","0","0","1","3",,"1","0","120","4","31","98","3","1","10093",,,"0","300","0","270",,"258",,,"7","7","4","6","6","0","0","0","0",,,"333","66","992","114","5","1","2","2","F11111","111111111A113A",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-03T02:01:00","-7.28","116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T02:01:00","-5.60","113.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T03:01:00","-7.29","116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T03:01:00","-5.61","113.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"ONBF","2015-04-03T04:00:00","-7.70","116.20",,,"1","4","0","0","1","3",,"1","0","50","3","46",,,"0","10130","4",,"3","310","0","290",,"280","1","270","3","3","3","2","4","A","11","1",,,,"333","76","992","114","5","1","2","2","111111","11AA11111111A7",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-03T04:01:00","-7.30","116.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T04:01:00","-5.62","113.07",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T05:01:00","-7.30","116.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T05:01:00","-5.63","113.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OVZV2","2015-04-03T06:00:00","-4.20","110.40",,,"1","4","0","0","2","4","1","1","0",,"1",,"98","2","5","10078","8","10","0","270","0","250",,"241","1","290","6","3","4","6","1","0","4","1","0",,,"333","40","992","114","5","1","2","2","117111","14111111111431",,,"1","2","0",,,,,,,,,,,"4"
"TBWUK64","2015-04-03T06:00:00","-5.50","117.00",,,"1","4","0","0","1","2",,"1","0","70","4","26","98","1","1","10057",,,"0","303","0","268",,"254",,"308","4","3","4","3","0","2","3","1",,,,"333","57","992","114","5","1","2","2","111111","111111111111AA",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-03T06:01:00","-7.30","116.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T06:01:00","-5.64","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T07:01:00","-7.31","116.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T07:01:00","-5.65","113.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T08:01:00","-7.31","116.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T08:01:00","-5.66","113.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OVZV2","2015-04-03T09:00:00","-4.40","111.40",,,"1","4","0","0","2","4","1","1","0","250","1","80","98","2","2","10060","7","1",,,,,,,,,"5","2","7","3","7","1","1","1",,,,"333","41","992","114","5","1","2","2","FF311F","111111AAAA11A1",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-03T09:01:00","-7.32","116.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T09:01:00","-5.67","113.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T10:01:00","-5.68","113.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T11:01:00","-7.34","116.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T11:01:00","-5.69","113.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OWKF2","2015-04-03T12:00:00","-7.40","119.60",,,"1","4","0","0","2","3",,"1","0","20","4","41","99","2","2","10090",,,"0","300",,,,"287","1","300",,,"1","A","A","A","1","1",,,,"333","79","992","114","5","1","2","1","111111","1111111A1181AA",,,"1","2",,,,,,,,,,,,"4"
"TBWUK64","2015-04-03T12:00:00","-5.00","117.40",,,"1","4","0","0","1","2",,"1","0","340","4","26","98","3","1","10080",,,"0","290","0","260",,"248",,,"6","6","5","6","4","0","3","1",,,,"333","57","992","114","5","1","2","1","F11111","111111111A11AA",,,"1","1",,,,,,,,,,,,"4"
"VRIA3","2015-04-03T12:00:00","-3.60","118.40",,,"1","4","0","0","1","3",,"1","0","100","3","67","97",,"1","10110","4","0","3","280","0","250",,"240","1",,"6","6","2","3","4","2","6","1","10","8","2","333","38","992","114","5","1","2","1","612111","111A1111111111",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-03T12:01:00","-7.35","116.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T12:01:00","-5.71","113.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T13:01:00","-7.35","116.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T13:01:00","-5.72","113.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OVZV2","2015-04-03T14:00:00","-4.80","112.80",,,"1","4","0","0","2","4","1","1","0","270","1","40","97","2","0","10092","6","20","0","280","0","250",,"237","1","290","8","8","7","3","A","A","5","1","0",,,"333","42","992","114","5","1","2","1","111111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"2200617","2015-04-03T14:01:00","-7.36","116.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T14:01:00","-5.73","113.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T15:01:00","-7.37","116.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T15:01:00","-5.74","113.22",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T16:01:00","-7.37","116.39",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T16:01:00","-5.75","113.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T17:01:00","-7.38","116.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T17:01:00","-5.76","113.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OVZV2","2015-04-03T18:00:00","-5.20","114.10",,,"1","4","0","0","2","4","1","1","0","250","4","46","98","2","2","10094","4","0","0","280","0","260",,"252","1","300","8","5","6","3","1","8","3","1","0",,,"333","54","992","114","5","1","2","1","111111","11111111111131",,,"1","2","0",,,,,,,,,,,"4"
"VRIA3","2015-04-03T18:00:00","-2.40","118.70",,,"1","4","0","0","1","3",,"1","0","180","3","67",,"58",,"10150","4","0","3","280","0","250",,"240",,,"7",,"7","3","A","A","12","4",,,,"333","28","992","114","5","1","2","1","F11551","11A1A1111A11A1",,,"1",,,,,,,,"0","A","0","A","A","4"
"2200617","2015-04-03T18:01:00","-7.38","116.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T18:01:00","-5.77","113.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"TBWUK64","2015-04-03T19:00:00","-3.70","115.20",,,"1","4","0","0","1","3",,"1","0","240","4","46","93","2","2","10088",,,"0","258","0","248",,"244",,"260","8",,"7","3","0","0","2","1",,,,"333","35","992","114","5","1","2","1","411111","111411111111AA",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-03T19:01:00","-7.39","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T19:01:00","-5.78","113.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OVZV2","2015-04-03T20:00:00","-5.30","114.60",,,"1","4","0","0","3","4","1","1","0","280","4","15","97","2","2","10122",,,"0","280","0","255",,"244","1","304","6","6","9","6","A","A",,,,,,"333","54","992","114","5","1","2","1","111111","11111111111AAA",,,"1","2",,,,,,,,,,,,"4"
"2200620","2015-04-03T20:01:00","-5.78","113.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T21:01:00","-7.40","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T21:01:00","-5.79","113.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"TBWUK64","2015-04-03T22:00:00","-3.20","118.50",,,"1","4","0","0","1","2",,"1","0","140","4","36","98","3","1","10094",,,"0","264","0","249",,"242",,,"7",,"7","3","0","0","4","0",,,,"333","38","992","114","5","1","2","1","F11111","111111111A11AA",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-03T22:01:00","-7.41","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-03T22:01:00","-5.79","113.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-03T23:01:00","-7.41","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
